mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__hidden_layer_sizes,param_mlp__learning_rate_init,param_mlp__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.25729050636291506,0.07266397545349652,0.0016812801361083985,0.00031088083753209785,tanh,0.0001,"(100,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.975,0.9666666666666667,1.0,0.975,0.975,0.9783333333333333,0.011303883305208783
0.5732235431671142,0.13777666425510182,0.002027416229248047,0.00027317045687497117,tanh,0.0001,"(100,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.8666666666666667,1.0,0.9,0.9466666666666667,0.05416025603090639,101,0.9416666666666667,0.95,0.9583333333333334,0.95,0.9666666666666667,0.9533333333333334,0.008498365855987991
0.10036964416503906,0.09567890002752111,0.0017764568328857422,0.00028890229043399695,tanh,0.0001,"(100,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8666666666666667,0.9533333333333334,0.0581186525805423,50,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.17897114753723145,0.047630202724189045,0.0017850875854492187,0.000256287148620574,tanh,0.0001,"(100,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.17325983047485352,0.006345588829614628,0.002039527893066406,0.00028495034529579306,tanh,0.0001,"(50, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.4975103855133057,0.03826103352241938,0.001750040054321289,0.00024388742541946322,tanh,0.0001,"(50, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9833333333333333,0.9583333333333334,0.9666666666666667,0.97,0.008498365855987945
0.08023333549499512,0.05645057888134623,0.0017319679260253905,0.0002491267026842877,tanh,0.0001,"(50, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.17889056205749512,0.05530059049762639,0.0020184040069580076,0.00031041085978208695,tanh,0.0001,"(50, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.19771852493286132,0.057886500728308816,0.001833629608154297,0.00035717278453755184,tanh,0.0001,"(100, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.975,0.975,0.9833333333333334,0.009128709291752777
0.7809480667114258,0.21718397076207546,0.002129220962524414,0.00012635083420466027,tanh,0.0001,"(100, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9916666666666667,0.9666666666666667,0.9666666666666667,0.9733333333333334,0.009718253158075509
0.05913138389587402,0.027410460680125863,0.00151824951171875,4.12553711355299e-05,tanh,0.0001,"(100, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.18326549530029296,0.052401879115814586,0.0018740177154541015,0.0005169446018764381,tanh,0.0001,"(100, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.975,0.975,1.0,0.975,0.975,0.9800000000000001,0.010000000000000009
0.2575693607330322,0.08492029183953753,0.0016805648803710938,0.00017963952527976935,tanh,0.001,"(50,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.4070474147796631,0.093486043669217,0.0031450271606445314,0.0027179591504856607,tanh,0.001,"(50,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9333333333333333,0.95,0.9583333333333334,0.9416666666666667,0.9583333333333334,0.9483333333333333,0.009718253158075512
0.0619509220123291,0.013388125431162277,0.0016013145446777343,0.000204233568750587,tanh,0.001,"(50,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9833333333333333,0.9866666666666667,0.006666666666666687
0.1321575164794922,0.013890616143253848,0.001746797561645508,0.00031921199613181453,tanh,0.001,"(50,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.25890531539916994,0.07028094625662294,0.001653909683227539,0.000220442029683488,tanh,0.001,"(100,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.975,0.9666666666666667,1.0,0.975,0.975,0.9783333333333333,0.011303883305208783
0.44817490577697755,0.12461578579046213,0.0015980720520019532,0.00017872130219881302,tanh,0.001,"(100,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.8666666666666667,1.0,0.9,0.9466666666666667,0.05416025603090639,101,0.9416666666666667,0.95,0.9583333333333334,0.95,0.9666666666666667,0.9533333333333334,0.008498365855987991
0.07731776237487793,0.04927645356344252,0.0016045570373535156,0.000215174531004805,tanh,0.001,"(100,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8666666666666667,0.9533333333333334,0.0581186525805423,50,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.1583467483520508,0.027872354016704497,0.0016278743743896485,0.00025407132234055803,tanh,0.001,"(100,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.19633517265319825,0.05218414958463145,0.0015845298767089844,0.00018962837181622297,tanh,0.001,"(50, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.5314262390136719,0.10487223527100308,0.002246522903442383,0.0005861708701268613,tanh,0.001,"(50, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9833333333333333,0.9583333333333334,0.9666666666666667,0.97,0.008498365855987945
0.086983060836792,0.06715941187375492,0.002027082443237305,0.0004100811037890319,tanh,0.001,"(50, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.12746663093566896,0.00722925867301804,0.0015674591064453124,0.00010897482891542017,tanh,0.001,"(50, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.2079843521118164,0.06076281630723352,0.0017038345336914062,0.0001893504444575174,tanh,0.001,"(100, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.975,0.975,0.9833333333333334,0.009128709291752777
0.695991039276123,0.22842234659887892,0.0020359516143798827,0.0004635370926582002,tanh,0.001,"(100, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9916666666666667,0.9666666666666667,0.9666666666666667,0.9733333333333334,0.009718253158075509
0.06892375946044922,0.03723741278669834,0.0018889904022216797,0.000309138792258839,tanh,0.001,"(100, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.20459866523742676,0.055084511447084775,0.0021622180938720703,0.0006557414599478224,tanh,0.001,"(100, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.975,0.975,1.0,0.975,0.975,0.9800000000000001,0.010000000000000009
0.3209958553314209,0.05616855285458213,0.0018318653106689452,0.00010336149086146217,tanh,0.01,"(50,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.32019219398498533,0.031474662635591,0.001648283004760742,0.0002681285741634699,tanh,0.01,"(50,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9333333333333333,0.95,0.9583333333333334,0.9416666666666667,0.9583333333333334,0.9483333333333333,0.009718253158075512
0.0579124927520752,0.01111624289921821,0.0015143871307373047,6.309069182235825e-05,tanh,0.01,"(50,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9833333333333333,0.9866666666666667,0.006666666666666687
0.14718475341796874,0.008975934027936422,0.0016592025756835937,0.0002511231283153522,tanh,0.01,"(50,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.2332101821899414,0.06855367628700078,0.001733541488647461,0.0002951167862053419,tanh,0.01,"(100,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.975,0.9666666666666667,1.0,0.975,0.975,0.9783333333333333,0.011303883305208783
0.44460349082946776,0.1275346323111675,0.0016809463500976562,0.00018501992064535658,tanh,0.01,"(100,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.8666666666666667,1.0,0.9,0.9466666666666667,0.05416025603090639,101,0.9416666666666667,0.95,0.9583333333333334,0.95,0.9666666666666667,0.9533333333333334,0.008498365855987991
0.10985970497131348,0.06583458123276806,0.001903390884399414,0.00024585751621535506,tanh,0.01,"(100,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.9833333333333333,1.0,0.975,0.9833333333333333,0.985,0.008164965809277272
0.16933073997497558,0.04221205668340374,0.001599264144897461,0.00025554879135325606,tanh,0.01,"(100,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.20856494903564454,0.06343395271495074,0.0016849040985107422,0.00016559559747996027,tanh,0.01,"(50, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.4718308925628662,0.01385129874567322,0.0016114234924316407,0.0002851440515439187,tanh,0.01,"(50, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9833333333333333,0.9583333333333334,0.9666666666666667,0.97,0.008498365855987945
0.07163820266723633,0.02471627199660054,0.0017759323120117188,0.00020941938845467212,tanh,0.01,"(50, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.16728029251098633,0.03683989815188061,0.0017772197723388671,0.0002537758714839824,tanh,0.01,"(50, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.21860904693603517,0.07279024515136961,0.001964092254638672,0.0006117108415802985,tanh,0.01,"(100, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.975,0.975,0.9833333333333334,0.009128709291752777
0.7666358947753906,0.23636082920495172,0.002517890930175781,0.0007864653415265829,tanh,0.01,"(100, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9916666666666667,0.9666666666666667,0.9666666666666667,0.9733333333333334,0.009718253158075509
0.060469532012939455,0.03523173497805621,0.0016484260559082031,9.645733311832405e-05,tanh,0.01,"(100, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.2111192226409912,0.07394405687021768,0.0017594337463378907,0.00021970903224023902,tanh,0.01,"(100, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.975,0.975,1.0,0.975,0.975,0.9800000000000001,0.010000000000000009
0.548688554763794,0.029285420299630344,0.0015649795532226562,0.0001789850687627361,logistic,0.0001,"(50,)",0.001,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9333333333333333,0.9,1.0,0.9666666666666667,0.96,0.038873012632301994,31,0.9666666666666667,0.9583333333333334,0.9916666666666667,0.9666666666666667,0.975,0.9716666666666667,0.011303883305208779
0.7423803806304932,0.18385537608960448,0.0016520023345947266,0.00023282982377861627,logistic,0.0001,"(50,)",0.001,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",0.9,0.9,0.8333333333333334,0.9666666666666667,0.8,0.8800000000000001,0.05811865258054231,133,0.8833333333333333,0.8916666666666667,0.8916666666666667,0.8583333333333333,0.925,0.89,0.02134374745810953
0.1935509204864502,0.05977466170425459,0.0016608238220214844,0.00023659129864001978,logistic,0.0001,"(50,)",0.01,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.6308799266815186,0.17267851025934106,0.0016480445861816405,0.00024745333733063827,logistic,0.0001,"(50,)",0.01,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,0.9333333333333333,0.9,1.0,0.9333333333333333,0.9533333333333334,0.039999999999999994,50,0.95,0.9583333333333334,0.9916666666666667,0.9666666666666667,0.975,0.9683333333333334,0.014337208778404392
0.8587901592254639,0.29068913777354544,0.0017080307006835938,0.00029840989777320487,logistic,0.0001,"(100,)",0.001,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9333333333333333,0.9,1.0,0.9666666666666667,0.96,0.038873012632301994,31,0.975,0.9666666666666667,0.9916666666666667,0.975,0.9666666666666667,0.975,0.009128709291752777
1.2882318496704102,0.47273713343388274,0.0016753196716308594,0.00022009603866018508,logistic,0.0001,"(100,)",0.001,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",0.9333333333333333,0.8666666666666667,0.8333333333333334,0.9666666666666667,0.8333333333333334,0.8866666666666667,0.054160256030906385,130,0.8833333333333333,0.9083333333333333,0.9083333333333333,0.875,0.9083333333333333,0.8966666666666667,0.01452966314513558
0.24422016143798828,0.11013135960143308,0.0018071174621582032,0.0003504236209145652,logistic,0.0001,"(100,)",0.01,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.7918617725372314,0.041085621704893285,0.0017773628234863282,0.000348126376992933,logistic,0.0001,"(100,)",0.01,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,0.9333333333333333,0.8666666666666667,1.0,0.9666666666666667,0.9533333333333334,0.04988876515698587,50,0.95,0.9583333333333334,0.9916666666666667,0.975,0.975,0.97,0.014529663145135591
0.8688133716583252,0.2596214915125992,0.0016625881195068359,0.0001980121403363185,logistic,0.0001,"(50, 50)",0.001,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9666666666666667,0.9,1.0,0.9666666666666667,0.9666666666666666,0.036514837167011066,16,0.9833333333333333,0.9666666666666667,1.0,0.975,0.975,0.9800000000000001,0.011303883305208779
0.06645221710205078,0.022020831113664326,0.0019941329956054688,0.0005542923190633417,logistic,0.0001,"(50, 50)",0.001,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",0.06666666666666667,0.0,0.06666666666666667,0.1,0.0,0.04666666666666667,0.04,142,0.041666666666666664,0.06666666666666667,0.05,0.041666666666666664,0.06666666666666667,0.05333333333333333,0.01130388330520878
0.20313091278076173,0.08555279630546811,0.0019434452056884765,0.00039306264553988393,logistic,0.0001,"(50, 50)",0.01,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9833333333333333,0.9866666666666667,0.006666666666666687
0.021817398071289063,0.0016259279773323313,0.0018307685852050782,0.0003777862390734954,logistic,0.0001,"(50, 50)",0.01,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,139,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
